0_images_name,0_labels,1_images_name,1_labels,2_images_name,2_labels,3_images_name,3_labels,4_images_name,4_labels
ISIC_0027352,0.0,ISIC_0024805,0.0,ISIC_0033027,0.0,ISIC_0028087,0.0,ISIC_0033962,0.0
ISIC_0027573,0.0,ISIC_0029316,0.0,ISIC_0029242,0.0,ISIC_0024898,0.0,ISIC_0034002,0.0
ISIC_0026131,0.0,ISIC_0031410,0.0,ISIC_0026489,0.0,ISIC_0027407,0.0,ISIC_0034005,0.0
ISIC_0024688,0.0,ISIC_0029000,0.0,ISIC_0030501,0.0,ISIC_0029017,0.0,ISIC_0033885,0.0
ISIC_0025277,0.0,ISIC_0032955,0.0,ISIC_0026458,0.0,ISIC_0031208,0.0,ISIC_0034287,0.0
ISIC_0027065,0.0,ISIC_0026545,0.0,ISIC_0029547,0.0,ISIC_0025018,0.0,ISIC_0033399,0.0
ISIC_0026516,0.0,ISIC_0033154,0.0,ISIC_0032187,0.0,ISIC_0032869,0.0,ISIC_0034062,0.0
ISIC_0033258,0.0,ISIC_0027822,0.0,ISIC_0024481,0.0,ISIC_0028878,0.0,ISIC_0033947,0.0
ISIC_0031303,0.0,ISIC_0032985,0.0,ISIC_0033217,0.0,ISIC_0033300,0.0,ISIC_0034216,0.0
ISIC_0027740,1.0,ISIC_0029357,1.0,ISIC_0026812,1.0,ISIC_0033312,0.0,ISIC_0033679,0.0
ISIC_0030257,1.0,ISIC_0025169,1.0,ISIC_0031886,1.0,ISIC_0032656,0.0,ISIC_0034224,1.0
ISIC_0025920,1.0,ISIC_0027951,1.0,ISIC_0025750,1.0,ISIC_0024989,1.0,ISIC_0032815,1.0
ISIC_0028005,1.0,ISIC_0028260,1.0,ISIC_0028812,1.0,ISIC_0028387,1.0,ISIC_0032676,1.0
ISIC_0026919,1.0,ISIC_0025228,1.0,ISIC_0025765,1.0,ISIC_0030556,1.0,ISIC_0033669,1.0
ISIC_0027843,1.0,ISIC_0026303,1.0,ISIC_0024902,1.0,ISIC_0025096,1.0,ISIC_0033153,1.0
ISIC_0030987,1.0,ISIC_0030547,1.0,ISIC_0024405,1.0,ISIC_0026613,1.0,ISIC_0033604,1.0
ISIC_0025210,1.0,ISIC_0029718,1.0,ISIC_0024442,1.0,ISIC_0025649,1.0,ISIC_0033371,1.0
ISIC_0026419,1.0,ISIC_0030676,1.0,ISIC_0030351,1.0,ISIC_0030502,1.0,ISIC_0034098,1.0
ISIC_0031760,1.0,ISIC_0025521,1.0,ISIC_0028573,1.0,ISIC_0029992,1.0,ISIC_0033040,1.0
ISIC_0029601,1.0,ISIC_0025738,1.0,ISIC_0027034,1.0,ISIC_0030128,1.0,ISIC_0032948,1.0
ISIC_0025011,1.0,ISIC_0031592,1.0,ISIC_0027177,1.0,ISIC_0026612,1.0,ISIC_0032435,1.0
ISIC_0028660,1.0,ISIC_0030354,1.0,ISIC_0028128,1.0,ISIC_0028698,1.0,ISIC_0032661,1.0
ISIC_0029750,1.0,ISIC_0027639,1.0,ISIC_0029957,1.0,ISIC_0025789,1.0,ISIC_0032252,1.0
ISIC_0031910,1.0,ISIC_0024955,1.0,ISIC_0028299,1.0,ISIC_0029354,1.0,ISIC_0034138,1.0
ISIC_0031803,1.0,ISIC_0029865,1.0,ISIC_0029167,1.0,ISIC_0029645,1.0,ISIC_0033955,1.0
ISIC_0025034,1.0,ISIC_0031742,1.0,ISIC_0024822,1.0,ISIC_0031845,1.0,ISIC_0033077,1.0
ISIC_0030776,1.0,ISIC_0032012,1.0,ISIC_0027005,1.0,ISIC_0027325,1.0,ISIC_0033671,1.0
ISIC_0027201,1.0,ISIC_0026761,1.0,ISIC_0025403,1.0,ISIC_0030599,1.0,ISIC_0032442,1.0
ISIC_0028599,1.0,ISIC_0028263,1.0,ISIC_0028832,1.0,ISIC_0027840,1.0,ISIC_0032479,1.0
ISIC_0027548,1.0,ISIC_0030073,1.0,ISIC_0029699,1.0,ISIC_0024346,1.0,ISIC_0032193,1.0
ISIC_0031445,1.0,ISIC_0027363,1.0,ISIC_0030525,1.0,ISIC_0029246,1.0,ISIC_0032394,1.0
ISIC_0024316,1.0,ISIC_0028049,1.0,ISIC_0029772,1.0,ISIC_0030546,1.0,ISIC_0032133,1.0
ISIC_0026211,1.0,ISIC_0024820,1.0,ISIC_0026401,1.0,ISIC_0029075,1.0,ISIC_0033367,1.0
ISIC_0028742,1.0,ISIC_0027251,1.0,ISIC_0028594,1.0,ISIC_0031970,1.0,ISIC_0032402,1.0
ISIC_0030807,1.0,ISIC_0031658,1.0,ISIC_0031375,1.0,ISIC_0028427,1.0,ISIC_0032565,1.0
ISIC_0026816,1.0,ISIC_0024874,1.0,ISIC_0030697,1.0,ISIC_0025203,1.0,ISIC_0033650,1.0
ISIC_0029431,1.0,ISIC_0027366,1.0,ISIC_0027412,1.0,ISIC_0031129,1.0,ISIC_0033016,1.0
ISIC_0026237,1.0,ISIC_0027170,1.0,ISIC_0024563,1.0,ISIC_0030157,1.0,ISIC_0034257,1.0
ISIC_0027438,1.0,ISIC_0027551,1.0,ISIC_0024694,1.0,ISIC_0028672,1.0,ISIC_0032952,1.0
ISIC_0024357,1.0,ISIC_0027220,1.0,ISIC_0029131,1.0,ISIC_0026130,1.0,ISIC_0032201,1.0
ISIC_0029405,1.0,ISIC_0028954,1.0,ISIC_0024815,1.0,ISIC_0027429,1.0,ISIC_0032268,1.0
ISIC_0031810,1.0,ISIC_0029890,1.0,ISIC_0028195,1.0,ISIC_0025745,1.0,ISIC_0033364,1.0
ISIC_0031944,1.0,ISIC_0028259,1.0,ISIC_0031668,1.0,ISIC_0026137,1.0,ISIC_0033794,1.0
ISIC_0028305,1.0,ISIC_0030206,1.0,ISIC_0028894,1.0,ISIC_0030701,1.0,ISIC_0033072,1.0
ISIC_0025142,1.0,ISIC_0026573,1.0,ISIC_0024720,1.0,ISIC_0027259,1.0,ISIC_0032470,1.0
ISIC_0030983,1.0,ISIC_0025289,1.0,ISIC_0027070,1.0,ISIC_0024529,1.0,ISIC_0032473,1.0
ISIC_0031693,1.0,ISIC_0026726,1.0,ISIC_0028603,1.0,ISIC_0026960,1.0,ISIC_0032791,1.0
ISIC_0031427,1.0,ISIC_0028998,1.0,ISIC_0027479,1.0,ISIC_0030668,1.0,ISIC_0033974,1.0
ISIC_0030550,1.0,ISIC_0027375,1.0,ISIC_0024391,1.0,ISIC_0025232,1.0,ISIC_0033242,1.0
ISIC_0025384,1.0,ISIC_0028044,1.0,ISIC_0030679,1.0,ISIC_0031777,1.0,ISIC_0032820,1.0
ISIC_0031965,1.0,ISIC_0025938,1.0,ISIC_0028164,1.0,ISIC_0026166,1.0,ISIC_0032758,1.0
ISIC_0029997,1.0,ISIC_0027902,1.0,ISIC_0027403,1.0,ISIC_0030905,1.0,ISIC_0032266,1.0
ISIC_0025206,1.0,ISIC_0029117,1.0,ISIC_0031963,1.0,ISIC_0024859,1.0,ISIC_0034249,1.0
ISIC_0024645,1.0,ISIC_0030629,1.0,ISIC_0031365,1.0,ISIC_0030068,1.0,ISIC_0034112,1.0
ISIC_0032069,1.0,ISIC_0025291,1.0,ISIC_0028705,1.0,ISIC_0031740,1.0,ISIC_0034163,1.0
ISIC_0028627,1.0,ISIC_0027285,1.0,ISIC_0024598,1.0,ISIC_0028183,1.0,ISIC_0033909,1.0
ISIC_0027660,1.0,ISIC_0026387,1.0,ISIC_0028356,1.0,ISIC_0026329,1.0,ISIC_0032181,1.0
ISIC_0028867,1.0,ISIC_0028097,1.0,ISIC_0026654,1.0,ISIC_0028337,1.0,ISIC_0033602,1.0
ISIC_0030453,1.0,ISIC_0025666,1.0,ISIC_0027222,1.0,ISIC_0029045,1.0,ISIC_0033521,1.0
ISIC_0031817,1.0,ISIC_0025516,1.0,ISIC_0028366,1.0,ISIC_0027331,1.0,ISIC_0033598,1.0
ISIC_0030444,1.0,ISIC_0029663,1.0,ISIC_0030457,1.0,ISIC_0027019,1.0,ISIC_0032712,1.0
ISIC_0027099,1.0,ISIC_0030111,1.0,ISIC_0026917,1.0,ISIC_0027164,1.0,ISIC_0034105,1.0
ISIC_0024384,1.0,ISIC_0024604,1.0,ISIC_0025150,1.0,ISIC_0026834,1.0,ISIC_0032738,1.0
ISIC_0031071,1.0,ISIC_0028257,1.0,ISIC_0031319,1.0,ISIC_0024328,1.0,ISIC_0032798,1.0
ISIC_0024921,1.0,ISIC_0025686,1.0,ISIC_0028905,1.0,ISIC_0027349,1.0,ISIC_0034206,1.0
ISIC_0031843,1.0,ISIC_0024780,1.0,ISIC_0028682,1.0,ISIC_0027268,1.0,ISIC_0034043,1.0
ISIC_0025115,1.0,ISIC_0028319,1.0,ISIC_0027712,1.0,ISIC_0024365,1.0,ISIC_0032121,1.0
ISIC_0025501,1.0,ISIC_0026373,1.0,ISIC_0026560,1.0,ISIC_0026945,1.0,ISIC_0032212,1.0
ISIC_0029400,1.0,ISIC_0030631,1.0,ISIC_0030264,1.0,ISIC_0024528,1.0,ISIC_0033735,1.0
ISIC_0026807,1.0,ISIC_0024847,1.0,ISIC_0031780,1.0,ISIC_0031305,1.0,ISIC_0033187,1.0
ISIC_0028275,1.0,ISIC_0024809,1.0,ISIC_0031813,1.0,ISIC_0025043,1.0,ISIC_0032800,1.0
ISIC_0030895,1.0,ISIC_0030091,1.0,ISIC_0029875,1.0,ISIC_0026195,1.0,ISIC_0032838,1.0
ISIC_0027095,1.0,ISIC_0027505,1.0,ISIC_0026818,1.0,ISIC_0031399,1.0,ISIC_0032141,1.0
ISIC_0030103,1.0,ISIC_0026476,1.0,ISIC_0027521,1.0,ISIC_0025518,1.0,ISIC_0033548,1.0
ISIC_0029023,1.0,ISIC_0031622,1.0,ISIC_0028115,1.0,ISIC_0025602,1.0,ISIC_0032353,1.0
ISIC_0030902,1.0,ISIC_0025739,1.0,ISIC_0030680,1.0,ISIC_0028382,1.0,ISIC_0032119,1.0
ISIC_0030287,1.0,ISIC_0026414,1.0,ISIC_0030468,1.0,ISIC_0029064,1.0,ISIC_0032354,1.0
ISIC_0027844,1.0,ISIC_0028711,1.0,ISIC_0028699,1.0,ISIC_0028538,1.0,ISIC_0032573,1.0
ISIC_0024603,1.0,ISIC_0029054,1.0,ISIC_0028189,1.0,ISIC_0027610,1.0,ISIC_0033875,1.0
ISIC_0026685,1.0,ISIC_0028951,1.0,ISIC_0026896,1.0,ISIC_0025892,1.0,ISIC_0034146,1.0
ISIC_0028216,1.0,ISIC_0027248,1.0,ISIC_0027209,1.0,ISIC_0032003,1.0,ISIC_0033641,1.0
ISIC_0031490,1.0,ISIC_0027994,1.0,ISIC_0027113,1.0,ISIC_0025349,1.0,ISIC_0032483,1.0
ISIC_0025449,1.0,ISIC_0030109,1.0,ISIC_0030720,1.0,ISIC_0024499,1.0,ISIC_0032101,1.0
ISIC_0030411,1.0,ISIC_0030273,1.0,ISIC_0032042,1.0,ISIC_0029250,1.0,ISIC_0032701,1.0
ISIC_0025486,1.0,ISIC_0026223,1.0,ISIC_0024927,1.0,ISIC_0029382,1.0,ISIC_0033435,1.0
ISIC_0025309,1.0,ISIC_0027051,1.0,ISIC_0028286,1.0,ISIC_0029700,1.0,ISIC_0032293,1.0
ISIC_0028025,1.0,ISIC_0027397,1.0,ISIC_0031809,1.0,ISIC_0025453,1.0,ISIC_0034045,1.0
ISIC_0025287,1.0,ISIC_0028014,1.0,ISIC_0025880,1.0,ISIC_0030225,1.0,ISIC_0033427,1.0
ISIC_0028855,1.0,ISIC_0025823,1.0,ISIC_0027266,1.0,ISIC_0027674,1.0,ISIC_0033347,1.0
ISIC_0028695,1.0,ISIC_0025705,1.0,ISIC_0029935,1.0,ISIC_0030306,1.0,ISIC_0033288,1.0
ISIC_0027103,1.0,ISIC_0025634,1.0,ISIC_0024363,1.0,ISIC_0025002,1.0,ISIC_0032803,1.0
ISIC_0026731,1.0,ISIC_0026261,1.0,ISIC_0031705,1.0,ISIC_0026377,1.0,ISIC_0033605,1.0
ISIC_0025087,1.0,ISIC_0026317,1.0,ISIC_0026752,1.0,ISIC_0030684,1.0,ISIC_0032297,1.0
ISIC_0031595,1.0,ISIC_0026306,1.0,ISIC_0031426,1.0,ISIC_0026913,1.0,ISIC_0032234,1.0
ISIC_0025775,1.0,ISIC_0029572,1.0,ISIC_0028780,1.0,ISIC_0026833,1.0,ISIC_0032105,1.0
ISIC_0025402,1.0,ISIC_0025463,1.0,ISIC_0030742,1.0,ISIC_0031325,1.0,ISIC_0032703,1.0
ISIC_0029007,1.0,ISIC_0028621,1.0,ISIC_0029095,1.0,ISIC_0028649,1.0,ISIC_0033164,1.0
ISIC_0030724,1.0,ISIC_0028054,1.0,ISIC_0029882,1.0,ISIC_0026707,1.0,ISIC_0032432,1.0
ISIC_0029395,1.0,ISIC_0031356,1.0,ISIC_0025093,1.0,ISIC_0029414,1.0,ISIC_0033374,1.0
ISIC_0029816,1.0,ISIC_0029042,1.0,ISIC_0024492,1.0,ISIC_0028187,1.0,ISIC_0032488,1.0
ISIC_0031518,1.0,ISIC_0031994,1.0,ISIC_0024334,1.0,ISIC_0025595,1.0,ISIC_0033448,1.0
ISIC_0026270,1.0,ISIC_0028171,1.0,ISIC_0025335,1.0,ISIC_0031574,1.0,ISIC_0032282,1.0
ISIC_0026778,1.0,ISIC_0031636,1.0,ISIC_0028062,1.0,ISIC_0031323,1.0,ISIC_0033293,1.0
ISIC_0030918,1.0,ISIC_0026724,1.0,ISIC_0029752,1.0,ISIC_0030891,1.0,ISIC_0033294,1.0
ISIC_0031891,1.0,ISIC_0031297,1.0,ISIC_0028278,1.0,ISIC_0025432,1.0,ISIC_0033108,1.0
ISIC_0030265,1.0,ISIC_0029584,1.0,ISIC_0025213,1.0,ISIC_0030733,1.0,ISIC_0034077,1.0
ISIC_0026242,1.0,ISIC_0031162,1.0,ISIC_0027075,1.0,ISIC_0028572,1.0,ISIC_0032320,1.0
ISIC_0031713,1.0,ISIC_0029488,1.0,ISIC_0031279,1.0,ISIC_0029465,1.0,ISIC_0033461,1.0
ISIC_0025681,1.0,ISIC_0025517,1.0,ISIC_0028945,1.0,ISIC_0025036,1.0,ISIC_0032436,1.0
ISIC_0028617,1.0,ISIC_0030775,1.0,ISIC_0028310,1.0,ISIC_0030907,1.0,ISIC_0032828,1.0
ISIC_0029586,1.0,ISIC_0030023,1.0,ISIC_0027841,1.0,ISIC_0028016,1.0,ISIC_0032364,1.0
ISIC_0028166,1.0,ISIC_0027664,1.0,ISIC_0026323,1.0,ISIC_0026452,1.0,ISIC_0033492,1.0
ISIC_0026065,1.0,ISIC_0025816,1.0,ISIC_0029409,1.0,ISIC_0024350,1.0,ISIC_0032606,1.0
ISIC_0029782,1.0,ISIC_0029873,1.0,ISIC_0029256,1.0,ISIC_0029429,1.0,ISIC_0032167,1.0
ISIC_0029969,1.0,ISIC_0031646,1.0,ISIC_0030029,1.0,ISIC_0026309,1.0,ISIC_0032858,1.0
ISIC_0024599,1.0,ISIC_0025563,1.0,ISIC_0028315,1.0,ISIC_0031194,1.0,ISIC_0033121,1.0
ISIC_0030190,1.0,ISIC_0029267,1.0,ISIC_0025166,1.0,ISIC_0024484,1.0,ISIC_0033927,1.0
ISIC_0030480,1.0,ISIC_0028770,1.0,ISIC_0028918,1.0,ISIC_0024776,1.0,ISIC_0034016,1.0
ISIC_0028975,1.0,ISIC_0031151,1.0,ISIC_0025625,1.0,ISIC_0030116,1.0,ISIC_0032434,1.0
ISIC_0025774,1.0,ISIC_0030266,1.0,ISIC_0026942,1.0,ISIC_0028234,1.0,ISIC_0033433,1.0
ISIC_0027907,1.0,ISIC_0026508,1.0,ISIC_0028077,1.0,ISIC_0027628,1.0,ISIC_0033680,1.0
ISIC_0030504,1.0,ISIC_0025598,1.0,ISIC_0031111,1.0,ISIC_0026810,1.0,ISIC_0033384,1.0
ISIC_0026618,1.0,ISIC_0027221,1.0,ISIC_0030437,1.0,ISIC_0026889,1.0,ISIC_0033916,1.0
ISIC_0028987,1.0,ISIC_0024857,1.0,ISIC_0031835,1.0,ISIC_0027317,1.0,ISIC_0033455,1.0
ISIC_0024388,1.0,ISIC_0029735,1.0,ISIC_0027499,1.0,ISIC_0030839,1.0,ISIC_0032368,1.0
ISIC_0027549,1.0,ISIC_0030343,1.0,ISIC_0029449,1.0,ISIC_0031946,1.0,ISIC_0033649,1.0
ISIC_0031500,1.0,ISIC_0028116,1.0,ISIC_0030420,1.0,ISIC_0026828,1.0,ISIC_0032669,1.0
ISIC_0029368,1.0,ISIC_0027423,1.0,ISIC_0028357,1.0,ISIC_0030355,1.0,ISIC_0032253,1.0
ISIC_0024531,1.0,ISIC_0030675,1.0,ISIC_0024509,1.0,ISIC_0027848,1.0,ISIC_0034079,1.0
ISIC_0027153,1.0,ISIC_0027036,1.0,ISIC_0029257,1.0,ISIC_0029326,1.0,ISIC_0033032,1.0
ISIC_0027679,1.0,ISIC_0028787,1.0,ISIC_0028755,1.0,ISIC_0028723,1.0,ISIC_0032937,1.0
ISIC_0025134,1.0,ISIC_0029485,1.0,ISIC_0027935,1.0,ISIC_0028302,1.0,ISIC_0032759,1.0
ISIC_0028475,1.0,ISIC_0029458,1.0,ISIC_0026595,1.0,ISIC_0028470,1.0,ISIC_0033202,1.0
ISIC_0026253,1.0,ISIC_0026751,1.0,ISIC_0029604,1.0,ISIC_0029980,1.0,ISIC_0032747,1.0
ISIC_0027637,1.0,ISIC_0025665,1.0,ISIC_0028831,1.0,ISIC_0029594,1.0,ISIC_0032393,1.0
ISIC_0030027,1.0,ISIC_0031121,1.0,ISIC_0026374,1.0,ISIC_0030869,1.0,ISIC_0033188,1.0
ISIC_0030523,1.0,ISIC_0031612,1.0,ISIC_0029191,1.0,ISIC_0029589,1.0,ISIC_0033071,1.0
ISIC_0027286,1.0,ISIC_0031359,1.0,ISIC_0027614,1.0,ISIC_0025730,1.0,ISIC_0032350,1.0
ISIC_0024636,1.0,ISIC_0027854,1.0,ISIC_0028226,1.0,ISIC_0024990,1.0,ISIC_0032671,1.0
ISIC_0024697,1.0,ISIC_0029728,1.0,ISIC_0025528,1.0,ISIC_0029520,1.0,ISIC_0033215,1.0
ISIC_0024884,1.0,ISIC_0024920,1.0,ISIC_0026157,1.0,ISIC_0027587,1.0,ISIC_0033997,1.0
ISIC_0027386,1.0,ISIC_0030045,1.0,ISIC_0029961,1.0,ISIC_0028111,1.0,ISIC_0034267,1.0
ISIC_0030936,1.0,ISIC_0025464,1.0,ISIC_0031244,1.0,ISIC_0026550,1.0,ISIC_0032755,1.0
ISIC_0025231,1.0,ISIC_0025112,1.0,ISIC_0031811,1.0,ISIC_0030016,1.0,ISIC_0032910,1.0
ISIC_0027835,1.0,ISIC_0025041,1.0,ISIC_0030802,1.0,ISIC_0024753,1.0,ISIC_0033803,1.0
ISIC_0024944,1.0,ISIC_0026227,1.0,ISIC_0028776,1.0,ISIC_0031644,1.0,ISIC_0033467,1.0
ISIC_0025469,1.0,ISIC_0030745,1.0,ISIC_0030930,1.0,ISIC_0026463,1.0,ISIC_0033793,1.0
ISIC_0028873,1.0,ISIC_0029165,1.0,ISIC_0030980,1.0,ISIC_0029978,1.0,ISIC_0034121,1.0
ISIC_0029984,1.0,ISIC_0030728,1.0,ISIC_0026601,1.0,ISIC_0030710,1.0,ISIC_0034207,1.0
ISIC_0027468,1.0,ISIC_0030108,1.0,ISIC_0031652,1.0,ISIC_0026380,1.0,ISIC_0032126,1.0
ISIC_0026921,1.0,ISIC_0030409,1.0,ISIC_0027250,1.0,ISIC_0031475,1.0,ISIC_0032472,1.0
ISIC_0030477,1.0,ISIC_0028105,1.0,ISIC_0027725,1.0,ISIC_0031516,1.0,ISIC_0032392,1.0
ISIC_0025836,1.0,ISIC_0027535,1.0,ISIC_0032056,1.0,ISIC_0032020,1.0,ISIC_0034184,1.0
ISIC_0030194,1.0,ISIC_0025390,1.0,ISIC_0031180,1.0,ISIC_0030454,1.0,ISIC_0033132,1.0
ISIC_0030400,1.0,ISIC_0026767,1.0,ISIC_0031264,1.0,ISIC_0026507,1.0,ISIC_0033625,1.0
ISIC_0027357,1.0,ISIC_0028472,1.0,ISIC_0030337,1.0,ISIC_0032002,1.0,ISIC_0032551,1.0
ISIC_0030202,1.0,ISIC_0024327,1.0,ISIC_0028067,1.0,ISIC_0027593,1.0,ISIC_0032813,1.0
ISIC_0028669,1.0,ISIC_0031758,1.0,ISIC_0024467,1.0,ISIC_0024628,1.0,ISIC_0032491,1.0
ISIC_0028353,1.0,ISIC_0027585,1.0,ISIC_0027422,1.0,ISIC_0031366,1.0,ISIC_0034234,1.0
ISIC_0030232,1.0,ISIC_0031863,1.0,ISIC_0028691,1.0,ISIC_0027416,1.0,ISIC_0032632,1.0
ISIC_0025872,1.0,ISIC_0026730,1.0,ISIC_0024734,1.0,ISIC_0024797,1.0,ISIC_0033756,1.0
ISIC_0027358,1.0,ISIC_0030704,1.0,ISIC_0029670,1.0,ISIC_0025714,1.0,ISIC_0032186,1.0
ISIC_0029756,1.0,ISIC_0024988,1.0,ISIC_0027862,1.0,ISIC_0030613,1.0,ISIC_0033265,1.0
ISIC_0026385,1.0,ISIC_0025764,1.0,ISIC_0031098,1.0,ISIC_0026869,1.0,ISIC_0033095,1.0
ISIC_0026619,1.0,ISIC_0031360,1.0,ISIC_0030741,1.0,ISIC_0024744,1.0,ISIC_0032588,1.0
ISIC_0027666,1.0,ISIC_0029949,1.0,ISIC_0025385,1.0,ISIC_0026749,1.0,ISIC_0032702,1.0
ISIC_0024840,1.0,ISIC_0026598,1.0,ISIC_0028367,1.0,ISIC_0029183,1.0,ISIC_0032631,1.0
ISIC_0027921,1.0,ISIC_0029433,1.0,ISIC_0025405,1.0,ISIC_0030090,1.0,ISIC_0032634,1.0
ISIC_0024831,1.0,ISIC_0030572,1.0,ISIC_0031538,1.0,ISIC_0024888,1.0,ISIC_0033896,1.0
ISIC_0028879,1.0,ISIC_0030385,1.0,ISIC_0029686,1.0,ISIC_0032071,1.0,ISIC_0034021,1.0
ISIC_0025660,1.0,ISIC_0031508,1.0,ISIC_0031587,1.0,ISIC_0028595,1.0,ISIC_0032585,1.0
ISIC_0027439,1.0,ISIC_0025348,1.0,ISIC_0031046,1.0,ISIC_0031889,1.0,ISIC_0033472,1.0
ISIC_0028823,1.0,ISIC_0024587,1.0,ISIC_0027283,1.0,ISIC_0025761,1.0,ISIC_0034264,1.0
ISIC_0027240,1.0,ISIC_0026161,1.0,ISIC_0028645,1.0,ISIC_0026447,1.0,ISIC_0032502,1.0
ISIC_0030928,1.0,ISIC_0031361,1.0,ISIC_0030178,1.0,ISIC_0028793,1.0,ISIC_0033334,1.0
ISIC_0024993,1.0,ISIC_0027183,1.0,ISIC_0029577,1.0,ISIC_0029953,1.0,ISIC_0032568,1.0
ISIC_0025143,1.0,ISIC_0027892,1.0,ISIC_0030543,1.0,ISIC_0025869,1.0,ISIC_0034305,1.0
ISIC_0027830,1.0,ISIC_0027579,1.0,ISIC_0030008,1.0,ISIC_0026886,1.0,ISIC_0033525,1.0
ISIC_0025422,1.0,ISIC_0031907,1.0,ISIC_0026899,1.0,ISIC_0028996,1.0,ISIC_0032693,1.0
ISIC_0025306,1.0,ISIC_0025907,1.0,ISIC_0031621,1.0,ISIC_0031032,1.0,ISIC_0032591,1.0
ISIC_0025926,1.0,ISIC_0030580,1.0,ISIC_0027813,1.0,ISIC_0025001,1.0,ISIC_0032285,1.0
ISIC_0028892,1.0,ISIC_0029693,1.0,ISIC_0024746,1.0,ISIC_0031238,1.0,ISIC_0032327,1.0
ISIC_0031653,1.0,ISIC_0030434,1.0,ISIC_0029351,1.0,ISIC_0028658,1.0,ISIC_0032401,1.0
ISIC_0027510,1.0,ISIC_0028516,1.0,ISIC_0031954,1.0,ISIC_0026725,1.0,ISIC_0033959,1.0
ISIC_0031278,1.0,ISIC_0026808,1.0,ISIC_0032075,1.0,ISIC_0026080,1.0,ISIC_0033227,1.0
ISIC_0031962,1.0,ISIC_0024491,1.0,ISIC_0027671,1.0,ISIC_0027446,1.0,ISIC_0032438,1.0
ISIC_0025934,1.0,ISIC_0029317,1.0,ISIC_0026764,1.0,ISIC_0025794,1.0,ISIC_0033104,1.0
ISIC_0027644,1.0,ISIC_0030239,1.0,ISIC_0024596,1.0,ISIC_0025333,1.0,ISIC_0032594,1.0
ISIC_0028030,1.0,ISIC_0024549,1.0,ISIC_0025683,1.0,ISIC_0026966,1.0,ISIC_0034069,1.0
ISIC_0031487,1.0,ISIC_0025609,1.0,ISIC_0029286,1.0,ISIC_0029941,1.0,ISIC_0033796,1.0
ISIC_0029104,1.0,ISIC_0031380,1.0,ISIC_0025229,1.0,ISIC_0030593,1.0,ISIC_0032233,1.0
ISIC_0029624,1.0,ISIC_0028911,1.0,ISIC_0026864,1.0,ISIC_0024819,1.0,ISIC_0034001,1.0
ISIC_0027393,1.0,ISIC_0025186,1.0,ISIC_0024690,1.0,ISIC_0031392,1.0,ISIC_0033112,1.0
ISIC_0025104,1.0,ISIC_0024527,1.0,ISIC_0029009,1.0,ISIC_0028459,1.0,ISIC_0032294,1.0
ISIC_0029887,1.0,ISIC_0025176,1.0,ISIC_0024870,1.0,ISIC_0027111,1.0,ISIC_0033243,1.0
ISIC_0029850,1.0,ISIC_0030482,1.0,ISIC_0025960,1.0,ISIC_0029543,1.0,ISIC_0033772,1.0
ISIC_0029468,1.0,ISIC_0024325,1.0,ISIC_0027147,1.0,ISIC_0029120,1.0,ISIC_0032413,1.0
ISIC_0028267,1.0,ISIC_0025695,1.0,ISIC_0025189,1.0,ISIC_0026759,1.0,ISIC_0033640,1.0
ISIC_0024401,1.0,ISIC_0025976,1.0,ISIC_0025855,1.0,ISIC_0028186,1.0,ISIC_0033396,1.0
ISIC_0031232,1.0,ISIC_0031014,1.0,ISIC_0032059,1.0,ISIC_0027977,1.0,ISIC_0032326,1.0
ISIC_0027864,1.0,ISIC_0028864,1.0,ISIC_0030028,1.0,ISIC_0031441,1.0,ISIC_0033237,1.0
ISIC_0028205,1.0,ISIC_0031493,1.0,ISIC_0025588,1.0,ISIC_0025386,1.0,ISIC_0032639,1.0
ISIC_0025574,1.0,ISIC_0030734,1.0,ISIC_0028740,1.0,ISIC_0027878,1.0,ISIC_0032292,1.0
ISIC_0031105,1.0,ISIC_0030656,1.0,ISIC_0031553,1.0,ISIC_0029155,1.0,ISIC_0033724,1.0
ISIC_0031608,1.0,ISIC_0025626,1.0,ISIC_0031840,1.0,ISIC_0024723,1.0,ISIC_0033743,1.0
ISIC_0025508,1.0,ISIC_0030887,1.0,ISIC_0028771,1.0,ISIC_0029848,1.0,ISIC_0032500,1.0
ISIC_0029027,1.0,ISIC_0028785,1.0,ISIC_0028921,1.0,ISIC_0031687,1.0,ISIC_0032650,1.0
ISIC_0031576,1.0,ISIC_0031128,1.0,ISIC_0029739,1.0,ISIC_0027489,1.0,ISIC_0033809,1.0
ISIC_0027247,1.0,ISIC_0026797,1.0,ISIC_0029714,1.0,ISIC_0024567,1.0,ISIC_0033682,1.0
ISIC_0025073,1.0,ISIC_0026935,1.0,ISIC_0031806,1.0,ISIC_0031102,1.0,ISIC_0032619,1.0
ISIC_0031134,1.0,ISIC_0026931,1.0,ISIC_0029906,1.0,ISIC_0026093,1.0,ISIC_0033406,1.0
ISIC_0030469,1.0,ISIC_0027503,1.0,ISIC_0031072,1.0,ISIC_0028536,1.0,ISIC_0033221,1.0
ISIC_0031774,1.0,ISIC_0025460,1.0,ISIC_0031596,1.0,ISIC_0026449,1.0,ISIC_0032178,1.0
ISIC_0027079,1.0,ISIC_0026030,1.0,ISIC_0031856,1.0,ISIC_0028409,1.0,ISIC_0033634,1.0
